file_path,original_name,cleaned_name,issue_type,confidence,recommended_action,auto_clean,notes,priority_score
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Symphony Of Destruction (2004 Digital Remaster).mp3,Symphony Of Destruction (2004 Digital Remaster).mp3,Symphony of Destruction.mp3,NO_PARSE,0,VERIFY,false,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Takeover.mp3,Takeover.mp3,Takeover.mp3,NO_PARSE,0,VERIFY,false,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Disco\Tavares heaven must be missing an angel.mp3,Tavares heaven must be missing an angel.mp3,Tavares Heaven - Must Be Missing an Angel.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tech N9ne - Einstein ｜ OFFICIAL AUDIO.mp3,Tech N9ne - Einstein ｜ OFFICIAL AUDIO.mp3,Tech N9ne - Einstein.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bOfficial\s+Audio\b,4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Tech N9ne - Speedom ｜ OFFICIAL AUDIO.mp3,Tech N9ne - Speedom ｜ OFFICIAL AUDIO.mp3,Tech N9ne - Speedom.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bOfficial\s+Audio\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Tell Mama ~ Etta James.mp3,Tell Mama ~ Etta James.mp3,Tell Mama - ~ Etta James.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Breaking The Rules Of Heavy Metal (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Breaking The Rules Of Heavy Metal (Official Video) ｜ Napalm Records.mp3,Temperance - Breaking the Rules of Heavy Metal.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Darkness Is Just A Drawing (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Darkness Is Just A Drawing (Official Video) ｜ Napalm Records.mp3,Temperance - Darkness is Just a Drawing.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Daruma (feat. Arjen Anthony Lucassen) (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Daruma (feat. Arjen Anthony Lucassen) (Official Video) ｜ Napalm Records.mp3,Temperance - Daruma (Feat. Arjen Anthony Lucassen).mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Diamanti (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Diamanti (Official Video) ｜ Napalm Records.mp3,Temperance - Diamanti.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Full of Memories (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Full of Memories (Official Video) ｜ Napalm Records.mp3,Temperance - Full of Memories.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Pure Life Unfolds (Official Video) ｜ Napalm Records.mp3,TEMPERANCE - Pure Life Unfolds (Official Video) ｜ Napalm Records.mp3,Temperance - Pure Life Unfolds.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TEMPERANCE - Set Yourself Free (Official Audio) ｜ Napalm Records.mp3,TEMPERANCE - Set Yourself Free (Official Audio) ｜ Napalm Records.mp3,Temperance - Set Yourself Free.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
"C:\Users\suppo\Downloads\New Music\Top1000\Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3","Tera Fitoor Lyrical - Genius ｜ Utkarsh Sharma, Ishita Chauhan ｜ Arijit Singh ｜ Himesh Reshammiya.mp3","Tera Fitoor Lyrical - Genius Utkarsh Sharma, Ishita Chauhan Arijit Singh Himesh Reshammiya.mp3",NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000\Tesoro.mp3,Tesoro.mp3,Tesoro.mp3,NO_PARSE,0,VERIFY,false,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,tha Dogg Pound Gangstaz DPG New York New York uncensored Daz Dillinger Kurupt Snoop Doggy Dogg m2v.mp3,Tha Dogg - Pound Gangstaz Dpg New York New York Uncensored Daz Dillinger Kurupt Snoop Doggy Dogg M2v,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The  Band ...   the Weight  1969 @ woodstock live.mp3,The  Band ...   the Weight  1969 @ woodstock live.mp3,The Band - ... the Weight 1969 @ Woodstock Live.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Opera\The 3 Tenors O Sole Mio 1994.mp3,The 3 Tenors O Sole Mio 1994.mp3,The 3 - Tenors O Sole Mio 1994.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Adventures Of Grandmaster Flash On The Wheels Of Steel.mp3,The Adventures Of Grandmaster Flash On The Wheels Of Steel.mp3,The Adventures - Of Grandmaster Flash on the Wheels of Steel.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Allman Brothers Band - Jessica ｜ Live at Capitol Theatre (1979).mp3,The Allman Brothers Band - Jessica ｜ Live at Capitol Theatre (1979).mp3,The Allman Brothers Band - Jessica.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Allman Brothers Band - Jessica ｜ Live at University Of Florida Bandshell (1982).mp3,The Allman Brothers Band - Jessica ｜ Live at University Of Florida Bandshell (1982).mp3,The Allman Brothers Band - Jessica Live at University of Florida Bandshell.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Band - This Wheel's On Fire - 11⧸25⧸1976 - Winterland (Official).mp3,The Band - This Wheel's On Fire - 11⧸25⧸1976 - Winterland (Official).mp3,The Band - This Wheel's on Fire - 11251976 - Winterland.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0x29f8,4
C:\Users\suppo\Downloads\New Music\Top1000_Disco\The Commodores-Brick House.mp3,The Commodores-Brick House.mp3,The Commodores - Brick House.mp3,NO_PARSE,0.85,RENAME,true,fixed_dash_spacing,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The D.O.C - Its Funky Enough ｜ ＊Best Quality＊.mp3,The D.O.C - Its Funky Enough ｜ ＊Best Quality＊.mp3,The D.o.c - Its Funky Enough ＊best Quality＊.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON - Can't Catch Me Now (Official Video) ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON - Can't Catch Me Now (Official Video) ｜ Napalm Records.mp3,The Dark Side of the Moon - Can't Catch Me Now.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON - Legends Never Die (Official Video) ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON - Legends Never Die (Official Video) ｜ Napalm Records.mp3,The Dark Side of the Moon - Legends Never Die.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON feat. Fabienne Erni - New Horizons (Official Video) ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON feat. Fabienne Erni - New Horizons (Official Video) ｜ Napalm Records.mp3,The Dark Side of the Moon Feat. Fabienne Erni - New Horizons.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON ft. Charlotte Wessels - May It Be (Official Video) ｜ LOTR ｜ Napalm Records.mp3,THE DARK SIDE OF THE MOON ft. Charlotte Wessels - May It Be (Official Video) ｜ LOTR ｜ Napalm Records.mp3,The Dark Side of the Moon ft. Charlotte Wessels - May it Be Lotr.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THE DARK SIDE OF THE MOON ft. Rusanda Panfili - Double Trouble⧸Lumos! (Official Video) Harry Potter.mp3,THE DARK SIDE OF THE MOON ft. Rusanda Panfili - Double Trouble⧸Lumos! (Official Video) Harry Potter.mp3,The Dark Side of the Moon ft. Rusanda Panfili - Double Troublelumos!.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0x29f8,4
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Doobie Brothers Listen to the Music ~With Lyrics~.mp3,The Doobie Brothers Listen to the Music ~With Lyrics~.mp3,The Doobie - Brothers Listen to the Music.mp3,BAD_SPLIT,0.85,RENAME,true,stripped:\bwith\s+lyrics\b,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Fast and the Furious Soundtrack-Organic Audio-Nurega.mp3,The Fast and the Furious Soundtrack-Organic Audio-Nurega.mp3,The Fast - And the Furious Soundtrack-organic Audio-nurega.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Disco\The Jacksons⧸Jackson 5 - Shake Your Body Down To The Ground.mp3,The Jacksons⧸Jackson 5 - Shake Your Body Down To The Ground.mp3,The Jacksons 5 - Shake Your Body Down to the Ground.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0x29f8,4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Light.mp3,The Light.mp3,The Light.mp3,NO_PARSE,0,VERIFY,false,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Opera\The man with his crazy voice~~~.mp3,The man with his crazy voice~~~.mp3,The Man - With His Crazy Voice.mp3,BAD_SPLIT,0.85,RENAME,true,whitespace_cleanup,2
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\The Outlaws This Old Road.mp3,The Outlaws This Old Road.mp3,The Outlaws - This Old Road.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde ＂Runnin＂ Version 2 from Labcabincalifornia.mp3,The Pharcyde ＂Runnin＂ Version 2 from Labcabincalifornia.mp3,The Pharcyde - Version 2 From Labcabincalifornia.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000\The Way I Feel - Live ｜ The Digital Covid Show.mp3,The Way I Feel - Live ｜ The Digital Covid Show.mp3,The Way I Feel - Live the Digital Covid Show.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000_Disco\The Whispers - ＂And The Beat Goes On＂.mp3,The Whispers - ＂And The Beat Goes On＂.mp3,The Whispers.mp3,NO_PARSE,0,VERIFY,false,whitespace_cleanup,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\The World~Brad Paisley.mp3,The World~Brad Paisley.mp3,The World~brad Paisley.mp3,NO_PARSE,0,VERIFY,false,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Ayahuasca (Official Video) ｜ Napalm Records.mp3,THERION - Ayahuasca (Official Video) ｜ Napalm Records.mp3,Therion - Ayahuasca.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Nummo (Official Video) ｜ Napalm Records.mp3,THERION - Nummo (Official Video) ｜ Napalm Records.mp3,Therion - Nummo.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\THERION - Twilight Of The Gods (Official Video) ｜ Napalm Records.mp3,THERION - Twilight Of The Gods (Official Video) ｜ Napalm Records.mp3,Therion - Twilight of the Gods.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Thug Luv.mp3,Thug Luv.mp3,Thug Luv.mp3,NO_PARSE,0,VERIFY,false,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3","Timeless Old Jazz Classics 🎷 Frank Sinatra, Nat King Cole, Louis Armstrong ｜ Golden 50s–60s Hits.mp3","Timeless Old Jazz Classics Frank Sinatra, Nat King Cole, Louis Armstrong Golden 50s - 60s Hits.m",ILLEGAL_CHAR,1,RENAME,true,stripped_emoji; stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith - New Album： American Ride - You cant read my mind.mp3,Toby Keith - New Album： American Ride - You cant read my mind.mp3,Toby Keith - You Cant Read My Mind.mp3,NO_CHANGE,1,RENAME,false,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith Old toy trains.mp3,Toby Keith Old toy trains.mp3,Toby Keith - Old Toy Trains.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,Toby Keith That Dont Make Me A Bad Guy lyric video.mp3,Toby Keith - That Dont Make Me a Bad Guy.mp3,BAD_SPLIT,0.85,RENAME,true,stripped:\bLyric\s+Video\b,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\Toby Keith You Aint Much Fun.mp3,Toby Keith You Aint Much Fun.mp3,Toby Keith - You Aint Much Fun.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000_Country\TOBY KEITHS Drinks After Work HD.mp3,TOBY KEITHS Drinks After Work HD.mp3,Toby Keiths - Drinks After Work.mp3,BAD_SPLIT,0.85,RENAME,true,stripped:\b[Hh][Dd]\b(?!\w),2
C:\Users\suppo\Downloads\New Music\Top1000_Classical\Toccata and Fugue in D Minor.mp3,Toccata and Fugue in D Minor.mp3,Toccata And - Fugue in D Minor.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000\TOESUP x @IOVA - Mondays ｜ Official Visualizer.mp3,TOESUP x @IOVA - Mondays ｜ Official Visualizer.mp3,Toesup X - Mondays.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bOfficial\b,4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Touch It.mp3,Touch It.mp3,Touch It.mp3,NO_PARSE,0,VERIFY,false,"Parse: unknown. Dup risk: none. Group: . no separator found, unknown parse",2
C:\Users\suppo\Downloads\New Music\Top1000\Travesuras - Nicky Jam ｜ Video Oficial.mp3,Travesuras - Nicky Jam ｜ Video Oficial.mp3,Travesuras - Nicky Jam.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000\True kash x Plug Party.mp3,True kash x Plug Party.mp3,True Kash - X Plug Party.mp3,BAD_SPLIT,0.3,VERIFY,false,Parse: fallback_heuristic. Dup risk: none. Group: . conf=0.3 method=fallback_heuristic,2
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Heathens.mp3,twenty one pilots： Heathens.mp3,Twenty One Pilots - Heathens.mp3,ILLEGAL_CHAR,0.3,RENAME,false,Parse: fallback_heuristic. Dup risk: none. Group: . proposed name has illegal/problematic Un,2
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Stressed Out.mp3,twenty one pilots： Stressed Out.mp3,Twenty One Pilots - Stressed Out.mp3,ILLEGAL_CHAR,0.3,RENAME,false,Parse: fallback_heuristic. Dup risk: none. Group: . proposed name has illegal/problematic Un,2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,TWILIGHT FORCE - Magic of a New Dawn (Lyric Video) ｜ Napalm Records.mp3,Twilight Force - Magic of a New Dawn.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000\TYTE AND WIZZ HAVINN - Ask Around ｜ @DAREALTYTE.mp3,TYTE AND WIZZ HAVINN - Ask Around ｜ @DAREALTYTE.mp3,Tyte and Wizz Havinn - Ask Around.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000\TYTE SpliffJit & C Stunna - Whole 9 ｜ @DAREALTYTE.mp3,TYTE SpliffJit & C Stunna - Whole 9 ｜ @DAREALTYTE.mp3,Tyte Spliffjit & C Stunna - Whole 9.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic Mcs - Ego Tripping.mp3,ILLEGAL_CHAR,0.85,RENAME,true,stripped_unicode_0x29f8,2
C:\Users\suppo\Downloads\New Music\Top1000\Una Lady Como Tú - MTZ Manuel Turizo ｜ Video Oficial.mp3,Una Lady Como Tú - MTZ Manuel Turizo ｜ Video Oficial.mp3,Una Lady Como Tú - Mtz Manuel Turizo Video Oficial.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0xff5c,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Blood Empress (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Blood Empress.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Falsewave (Official Lyric Video) ｜ Napalm Records.mp3,Unleash the Archers - Falsewave.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Ghosts In The Mist (Official Performance Video) ｜ Napalm Records.mp3,Unleash the Archers - Ghosts in the Mist.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Green & Glass (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Green & Glass.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,UNLEASH THE ARCHERS - Seeking Vengeance (Official Video) ｜ Napalm Records.mp3,Unleash the Archers - Seeking Vengeance.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
"C:\Users\suppo\Downloads\New Music\Top1000\Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song： - Dhvani Bhanushali, Tanishk Bagchi Nikhil Dsouza Bhushan Kumar Radhika R, Vinay",ILLEGAL_CHAR,0.85,RENAME,true,stripped_unicode_0xff5c,2
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Van Halen - Eruption⧸You Really Got Me.mp3,Van Halen - Eruption⧸You Really Got Me.mp3,Van Halen - Eruption You Really Got Me.mp3,NO_CHANGE,1,RENAME,true,stripped_unicode_0x29f8,4
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Verdi - Rigoletto： La Donna E Mobile.mp3,Verdi - Rigoletto： La Donna E Mobile.mp3,Verdi - Rigoletto.mp3,NO_CHANGE,1,RENAME,false,"Parse: standard. Dup risk: none. Group: . proposed matches original, no action nee",4
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Verdi’s Anvil Chorus from Il trovatore.mp3,Verdi’s Anvil Chorus from Il trovatore.mp3,Verdi's Anvil - Chorus From Il Trovatore.mp3,BAD_SPLIT,0.85,RENAME,true,smart_apostrophe_fixed; whitespace_cleanup,2
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Dinos and Dragons (Official Video) ｜ Napalm Records.mp3,Victorius - Dinos and Dragons.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,VICTORIUS - Mighty Magic Mammoth (Official Video) ｜ Napalm Records.mp3,Victorius - Mighty Magic Mammoth.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Night Of The Nuclear Ninja (Official Lyric Video) ｜ Napalm Records.mp3,Victorius - Night of the Nuclear Ninja.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,VICTORIUS - Victorious Dinogods (Official Lyric Video) ｜ Napalm Records.mp3,Victorius - Victorious Dinogods.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Armada (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Armada (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Armada.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Clocks (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Clocks (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Clocks.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Hellfire (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Hellfire (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Hellfire.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Legion Of The Seas (Official Video)｜ Napalm Records.mp3,Visions of Atlantis - Legion of the Seas.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Master the Hurricane (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Master the Hurricane (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Master the Hurricane.mp3,ILLEGAL_CHAR,1,RENAME,true,stripped_unicode_0xff5c; stripped:\bNapalm\s+Records\b,4
